SalesID,OrderID,OrderDate,ShipDate,ProductID,CustomerID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,Cost
17642,O117642,03-06-22,16-06-22,P0009,C0485,S031,6,26212.11,0.1,157272.66,108336
17643,O117643,22-11-20,30-11-20,P0003,C0009,S016,17,7835.06,0.1,133196.02,81124
17644,O117644,23-10-19,26-10-19,P0013,C0116,S021,18,15510.94,0.15,279196.92,204282
17645,O117645,16-08-23,29-08-23,P0013,C0066,S021,4,15510.94,0.05,62043.76,45396
17646,O117646,29-08-24,01-09-24,P0010,C0237,S005,14,23177.55,0,324485.7,208866
17647,O117647,15-10-20,20-10-20,P0001,C0195,S032,19,4675.34,0.2,88831.46,73112
17648,O117648,05-03-24,13-03-24,P0004,C0457,S047,20,22626.59,0.2,452531.8,361400
17649,O117649,19-03-22,30-03-22,P0002,C0368,S007,17,12407.97,0,210935.49,156604
17650,O117650,30-06-22,12-07-22,P0003,C0251,S015,2,7835.06,0.15,15670.12,9544
17651,O117651,13-05-20,16-05-20,P0005,C0341,S023,15,17097.45,0.1,256461.75,210375
17652,O117652,04-07-23,06-07-23,P0008,C0475,S031,1,24525.84,0.1,24525.84,18590
17653,O117653,31-05-19,09-06-19,P0008,C0311,S029,14,24525.84,0.15,343361.76,260260
17654,O117654,07-02-21,10-02-21,P0004,C0122,S014,11,22626.59,0.2,248892.49,198770
17655,O117655,28-05-23,06-06-23,P0011,C0027,S005,9,681.98,0.2,6137.82,3708
17656,O117656,21-10-19,22-10-19,P0001,C0051,S041,13,4675.34,0.05,60779.42,50024
17657,O117657,04-02-22,12-02-22,P0008,C0075,S042,3,24525.84,0.15,73577.52,55770
17658,O117658,24-11-22,01-12-22,P0009,C0150,S027,20,26212.11,0.05,524242.2,361120
17659,O117659,14-09-23,20-09-23,P0011,C0056,S045,3,681.98,0.05,2045.94,1236
17660,O117660,15-04-19,21-04-19,P0003,C0466,S049,9,7835.06,0,70515.54,42948
17661,O117661,24-12-22,06-01-23,P0002,C0452,S037,5,12407.97,0.2,62039.85,46060
17662,O117662,18-04-19,30-04-19,P0010,C0221,S047,16,23177.55,0.2,370840.8,238704
17663,O117663,21-09-23,04-10-23,P0006,C0229,S010,10,4352.97,0.15,43529.7,32700
17664,O117664,03-06-24,04-06-24,P0002,C0309,S022,4,12407.97,0.15,49631.88,36848
17665,O117665,18-03-23,21-03-23,P0008,C0366,S047,1,24525.84,0.05,24525.84,18590
17666,O117666,07-09-21,11-09-21,P0008,C0097,S037,13,24525.84,0.05,318835.92,241670
17667,O117667,06-07-24,07-07-24,P0009,C0398,S044,13,26212.11,0.1,340757.43,234728
17668,O117668,26-09-21,07-10-21,P0001,C0207,S035,18,4675.34,0,84156.12,69264
17669,O117669,03-05-21,16-05-21,P0003,C0347,S004,16,7835.06,0.2,125360.96,76352
17670,O117670,17-09-22,24-09-22,P0003,C0091,S025,5,7835.06,0.05,39175.3,23860
17671,O117671,04-09-22,09-09-22,P0011,C0277,S029,8,681.98,0.1,5455.84,3296
17672,O117672,05-10-19,08-10-19,P0007,C0087,S032,19,26164.34,0,497122.46,318421
17673,O117673,29-06-22,05-07-22,P0005,C0420,S029,18,17097.45,0.2,307754.1,252450
17674,O117674,30-08-23,03-09-23,P0002,C0349,S027,18,12407.97,0.1,223343.46,165816
17675,O117675,30-01-23,02-02-23,P0001,C0192,S008,10,4675.34,0,46753.4,38480
17676,O117676,22-10-22,05-11-22,P0012,C0125,S033,2,8792.16,0,17584.32,10862
17677,O117677,10-02-22,24-02-22,P0001,C0210,S018,11,4675.34,0,51428.74,42328
17678,O117678,31-03-19,12-04-19,P0011,C0456,S036,13,681.98,0.15,8865.74,5356
17679,O117679,27-07-23,28-07-23,P0013,C0306,S003,12,15510.94,0.2,186131.28,136188
17680,O117680,04-10-24,05-10-24,P0002,C0133,S012,19,12407.97,0.1,235751.43,175028
17681,O117681,02-10-20,13-10-20,P0004,C0472,S044,9,22626.59,0.05,203639.31,162630
17682,O117682,25-08-24,27-08-24,P0008,C0313,S009,11,24525.84,0.2,269784.24,204490
17683,O117683,25-09-24,29-09-24,P0013,C0353,S021,6,15510.94,0.05,93065.64,68094
17684,O117684,15-03-23,29-03-23,P0004,C0069,S019,16,22626.59,0,362025.44,289120
17685,O117685,21-11-20,23-11-20,P0012,C0323,S038,4,8792.16,0.15,35168.64,21724
17686,O117686,19-05-23,26-05-23,P0013,C0155,S026,2,15510.94,0.05,31021.88,22698
17687,O117687,15-01-21,24-01-21,P0003,C0200,S024,3,7835.06,0.1,23505.18,14316
17688,O117688,03-09-24,13-09-24,P0004,C0337,S050,13,22626.59,0.1,294145.67,234910
17689,O117689,15-11-23,29-11-23,P0013,C0379,S017,19,15510.94,0,294707.86,215631
17690,O117690,29-05-24,07-06-24,P0003,C0150,S047,4,7835.06,0.1,31340.24,19088
17691,O117691,23-11-21,04-12-21,P0012,C0494,S010,18,8792.16,0.05,158258.88,97758
17692,O117692,22-04-23,05-05-23,P0006,C0373,S020,3,4352.97,0,13058.91,9810
17693,O117693,18-07-22,22-07-22,P0006,C0144,S045,18,4352.97,0.05,78353.46,58860
17694,O117694,30-06-21,07-07-21,P0013,C0061,S050,13,15510.94,0.1,201642.22,147537
17695,O117695,12-03-22,22-03-22,P0011,C0381,S022,7,681.98,0.1,4773.86,2884
17696,O117696,25-03-24,06-04-24,P0012,C0289,S042,10,8792.16,0.05,87921.6,54310
17697,O117697,03-08-19,07-08-19,P0002,C0409,S045,10,12407.97,0.05,124079.7,92120
17698,O117698,29-10-23,06-11-23,P0013,C0088,S046,18,15510.94,0.1,279196.92,204282
17699,O117699,29-10-22,11-11-22,P0012,C0318,S017,13,8792.16,0.15,114298.08,70603
17700,O117700,22-09-19,24-09-19,P0005,C0331,S046,11,17097.45,0.1,188071.95,154275
17701,O117701,23-06-23,02-07-23,P0005,C0493,S032,3,17097.45,0.15,51292.35,42075
17702,O117702,14-01-19,24-01-19,P0003,C0266,S023,13,7835.06,0.1,101855.78,62036
17703,O117703,24-08-19,30-08-19,P0003,C0365,S030,15,7835.06,0.2,117525.9,71580
17704,O117704,13-07-24,27-07-24,P0010,C0362,S050,14,23177.55,0.15,324485.7,208866
17705,O117705,23-04-19,06-05-19,P0001,C0423,S024,3,4675.34,0.15,14026.02,11544
17706,O117706,07-10-20,18-10-20,P0011,C0426,S047,20,681.98,0.15,13639.6,8240
17707,O117707,28-01-20,11-02-20,P0011,C0169,S012,10,681.98,0.15,6819.8,4120
17708,O117708,20-07-21,21-07-21,P0010,C0264,S043,15,23177.55,0.1,347663.25,223785
17709,O117709,27-04-19,30-04-19,P0002,C0144,S019,15,12407.97,0.2,186119.55,138180
17710,O117710,01-08-24,13-08-24,P0006,C0424,S023,5,4352.97,0.15,21764.85,16350
17711,O117711,08-04-21,09-04-21,P0011,C0032,S007,4,681.98,0.2,2727.92,1648
17712,O117712,17-10-23,27-10-23,P0001,C0283,S019,19,4675.34,0.1,88831.46,73112
17713,O117713,08-06-23,22-06-23,P0008,C0317,S022,12,24525.84,0.05,294310.08,223080
17714,O117714,08-03-20,16-03-20,P0009,C0439,S023,10,26212.11,0.1,262121.1,180560
17715,O117715,23-05-23,29-05-23,P0006,C0216,S040,18,4352.97,0.2,78353.46,58860
17716,O117716,27-12-21,31-12-21,P0004,C0037,S016,18,22626.59,0.15,407278.62,325260
17717,O117717,26-04-22,10-05-22,P0008,C0498,S041,10,24525.84,0.05,245258.4,185900
17718,O117718,03-04-19,14-04-19,P0003,C0161,S036,13,7835.06,0.2,101855.78,62036
17719,O117719,25-01-22,27-01-22,P0011,C0215,S026,10,681.98,0.1,6819.8,4120
17720,O117720,24-03-24,03-04-24,P0002,C0293,S036,12,12407.97,0.1,148895.64,110544
17721,O117721,05-02-24,09-02-24,P0007,C0078,S046,18,26164.34,0,470958.12,301662
17722,O117722,03-11-22,14-11-22,P0001,C0462,S008,14,4675.34,0.15,65454.76,53872
17723,O117723,04-04-24,15-04-24,P0001,C0201,S002,5,4675.34,0.2,23376.7,19240
17724,O117724,26-11-19,02-12-19,P0012,C0181,S037,14,8792.16,0,123090.24,76034
17725,O117725,09-02-21,20-02-21,P0012,C0402,S029,1,8792.16,0.05,8792.16,5431
17726,O117726,17-07-21,31-07-21,P0005,C0288,S041,6,17097.45,0.15,102584.7,84150
17727,O117727,08-07-23,12-07-23,P0010,C0091,S003,20,23177.55,0,463551,298380
17728,O117728,04-06-23,16-06-23,P0007,C0486,S031,20,26164.34,0.1,523286.8,335180
17729,O117729,07-08-24,11-08-24,P0008,C0192,S003,19,24525.84,0.15,465990.96,353210
17730,O117730,30-05-23,08-06-23,P0005,C0288,S049,15,17097.45,0.15,256461.75,210375
17731,O117731,10-02-23,20-02-23,P0004,C0201,S038,14,22626.59,0.1,316772.26,252980
17732,O117732,08-08-24,10-08-24,P0006,C0107,S045,18,4352.97,0,78353.46,58860
17733,O117733,29-05-24,04-06-24,P0003,C0165,S029,8,7835.06,0.1,62680.48,38176
17734,O117734,09-06-19,19-06-19,P0003,C0158,S016,14,7835.06,0,109690.84,66808
17735,O117735,13-12-23,26-12-23,P0008,C0451,S017,12,24525.84,0,294310.08,223080
17736,O117736,23-12-19,05-01-20,P0013,C0190,S016,16,15510.94,0.1,248175.04,181584
17737,O117737,13-09-23,17-09-23,P0003,C0136,S046,10,7835.06,0.1,78350.6,47720
17738,O117738,28-08-19,04-09-19,P0001,C0075,S048,2,4675.34,0.05,9350.68,7696
17739,O117739,27-04-20,28-04-20,P0007,C0063,S038,19,26164.34,0,497122.46,318421
17740,O117740,18-04-23,02-05-23,P0008,C0223,S007,6,24525.84,0.15,147155.04,111540
17741,O117741,29-08-23,08-09-23,P0003,C0036,S022,14,7835.06,0.15,109690.84,66808
17742,O117742,27-10-20,09-11-20,P0011,C0214,S050,15,681.98,0.2,10229.7,6180
17743,O117743,05-09-21,09-09-21,P0004,C0086,S038,6,22626.59,0.05,135759.54,108420
17744,O117744,03-04-23,07-04-23,P0002,C0470,S032,16,12407.97,0.05,198527.52,147392
17745,O117745,24-09-19,04-10-19,P0001,C0365,S029,14,4675.34,0.2,65454.76,53872
17746,O117746,15-12-20,20-12-20,P0009,C0127,S024,7,26212.11,0.15,183484.77,126392
17747,O117747,10-08-24,12-08-24,P0005,C0468,S030,5,17097.45,0,85487.25,70125
17748,O117748,03-07-19,10-07-19,P0001,C0227,S003,16,4675.34,0.2,74805.44,61568
17749,O117749,13-01-24,16-01-24,P0013,C0363,S036,14,15510.94,0.15,217153.16,158886
17750,O117750,08-05-20,14-05-20,P0005,C0489,S044,14,17097.45,0.2,239364.3,196350
17751,O117751,20-12-19,31-12-19,P0003,C0022,S014,10,7835.06,0.15,78350.6,47720
17752,O117752,02-03-19,04-03-19,P0007,C0377,S009,6,26164.34,0.2,156986.04,100554
17753,O117753,15-05-21,26-05-21,P0011,C0038,S019,19,681.98,0.1,12957.62,7828
17754,O117754,01-01-23,06-01-23,P0007,C0217,S042,3,26164.34,0.15,78493.02,50277
17755,O117755,03-02-22,10-02-22,P0004,C0127,S006,1,22626.59,0.15,22626.59,18070
17756,O117756,16-03-20,22-03-20,P0009,C0450,S021,2,26212.11,0,52424.22,36112
17757,O117757,03-11-23,14-11-23,P0012,C0302,S039,13,8792.16,0.1,114298.08,70603
17758,O117758,10-11-20,19-11-20,P0002,C0247,S048,11,12407.97,0.05,136487.67,101332
17759,O117759,25-07-19,26-07-19,P0012,C0478,S024,9,8792.16,0.1,79129.44,48879
17760,O117760,14-03-23,22-03-23,P0001,C0258,S015,17,4675.34,0.15,79480.78,65416
17761,O117761,27-12-24,10-01-25,P0011,C0291,S017,11,681.98,0.2,7501.78,4532
17762,O117762,16-01-21,19-01-21,P0012,C0448,S024,5,8792.16,0.05,43960.8,27155
17763,O117763,03-08-19,04-08-19,P0004,C0171,S044,13,22626.59,0.1,294145.67,234910
17764,O117764,13-05-24,24-05-24,P0005,C0125,S024,15,17097.45,0.1,256461.75,210375
17765,O117765,17-04-20,22-04-20,P0012,C0463,S026,9,8792.16,0.05,79129.44,48879
17766,O117766,19-08-19,21-08-19,P0001,C0409,S004,17,4675.34,0,79480.78,65416
17767,O117767,13-05-21,18-05-21,P0009,C0340,S019,5,26212.11,0,131060.55,90280
17768,O117768,31-03-23,12-04-23,P0013,C0011,S028,18,15510.94,0.15,279196.92,204282
17769,O117769,09-12-20,11-12-20,P0008,C0170,S004,16,24525.84,0,392413.44,297440
17770,O117770,23-02-22,09-03-22,P0006,C0328,S032,14,4352.97,0.15,60941.58,45780
17771,O117771,20-11-24,28-11-24,P0006,C0194,S049,1,4352.97,0.2,4352.97,3270
17772,O117772,10-05-20,23-05-20,P0003,C0470,S030,16,7835.06,0.2,125360.96,76352
17773,O117773,08-05-23,11-05-23,P0012,C0011,S046,4,8792.16,0,35168.64,21724
17774,O117774,12-11-23,20-11-23,P0008,C0446,S026,4,24525.84,0.05,98103.36,74360
17775,O117775,21-08-21,22-08-21,P0009,C0461,S020,9,26212.11,0.15,235908.99,162504
17776,O117776,05-11-22,14-11-22,P0012,C0238,S013,8,8792.16,0.15,70337.28,43448
17777,O117777,03-02-23,13-02-23,P0005,C0044,S016,20,17097.45,0.2,341949,280500
17778,O117778,10-01-19,22-01-19,P0009,C0010,S049,4,26212.11,0.15,104848.44,72224
17779,O117779,28-08-23,03-09-23,P0003,C0062,S036,18,7835.06,0,141031.08,85896
17780,O117780,09-07-21,16-07-21,P0012,C0416,S016,14,8792.16,0.05,123090.24,76034
17781,O117781,15-11-20,28-11-20,P0009,C0495,S021,5,26212.11,0,131060.55,90280
17782,O117782,21-03-23,04-04-23,P0011,C0023,S012,3,681.98,0,2045.94,1236
17783,O117783,24-07-20,26-07-20,P0012,C0208,S026,8,8792.16,0,70337.28,43448
17784,O117784,28-01-23,29-01-23,P0012,C0359,S031,19,8792.16,0.15,167051.04,103189
17785,O117785,25-08-21,04-09-21,P0008,C0220,S022,19,24525.84,0.1,465990.96,353210
17786,O117786,09-06-24,18-06-24,P0010,C0331,S039,7,23177.55,0.1,162242.85,104433
17787,O117787,09-12-24,18-12-24,P0009,C0416,S048,3,26212.11,0.1,78636.33,54168
17788,O117788,13-06-23,14-06-23,P0002,C0071,S047,18,12407.97,0.05,223343.46,165816
17789,O117789,01-12-21,13-12-21,P0001,C0076,S042,15,4675.34,0.1,70130.1,57720
17790,O117790,05-03-19,17-03-19,P0008,C0324,S033,15,24525.84,0.2,367887.6,278850
17791,O117791,24-05-22,28-05-22,P0013,C0449,S005,10,15510.94,0.1,155109.4,113490
17792,O117792,13-03-22,26-03-22,P0006,C0205,S002,4,4352.97,0.15,17411.88,13080
17793,O117793,20-02-23,27-02-23,P0011,C0152,S010,14,681.98,0.15,9547.72,5768
17794,O117794,01-01-20,15-01-20,P0013,C0395,S007,20,15510.94,0.15,310218.8,226980
17795,O117795,31-01-21,02-02-21,P0010,C0109,S014,8,23177.55,0.05,185420.4,119352
17796,O117796,23-08-21,02-09-21,P0003,C0371,S022,6,7835.06,0.2,47010.36,28632
17797,O117797,10-03-23,11-03-23,P0008,C0250,S040,4,24525.84,0.2,98103.36,74360
17798,O117798,02-06-24,15-06-24,P0004,C0455,S004,13,22626.59,0,294145.67,234910
17799,O117799,13-06-19,26-06-19,P0004,C0004,S050,7,22626.59,0.05,158386.13,126490
17800,O117800,24-02-20,02-03-20,P0008,C0372,S046,11,24525.84,0.2,269784.24,204490
17801,O117801,19-01-19,28-01-19,P0003,C0347,S001,15,7835.06,0.05,117525.9,71580
17802,O117802,31-03-23,11-04-23,P0001,C0275,S033,16,4675.34,0,74805.44,61568
17803,O117803,21-09-22,02-10-22,P0007,C0347,S035,3,26164.34,0,78493.02,50277
17804,O117804,08-07-21,22-07-21,P0002,C0120,S011,17,12407.97,0.2,210935.49,156604
17805,O117805,26-05-21,06-06-21,P0001,C0324,S027,2,4675.34,0.2,9350.68,7696
17806,O117806,17-03-19,22-03-19,P0005,C0055,S023,11,17097.45,0.2,188071.95,154275
17807,O117807,25-12-19,01-01-20,P0010,C0233,S019,16,23177.55,0.05,370840.8,238704
17808,O117808,04-12-19,14-12-19,P0003,C0281,S021,8,7835.06,0,62680.48,38176
17809,O117809,15-01-22,18-01-22,P0008,C0037,S049,2,24525.84,0,49051.68,37180
17810,O117810,06-02-23,16-02-23,P0006,C0222,S035,2,4352.97,0.1,8705.94,6540
17811,O117811,17-10-20,25-10-20,P0007,C0023,S050,8,26164.34,0,209314.72,134072
17812,O117812,17-11-19,30-11-19,P0010,C0315,S011,18,23177.55,0.15,417195.9,268542
17813,O117813,01-06-23,07-06-23,P0007,C0031,S022,14,26164.34,0.15,366300.76,234626
17814,O117814,30-01-21,02-02-21,P0010,C0482,S034,9,23177.55,0,208597.95,134271
17815,O117815,03-10-20,12-10-20,P0004,C0386,S027,13,22626.59,0.1,294145.67,234910
17816,O117816,07-04-19,19-04-19,P0011,C0448,S023,8,681.98,0.2,5455.84,3296
17817,O117817,02-07-22,04-07-22,P0004,C0019,S004,2,22626.59,0,45253.18,36140
17818,O117818,20-12-22,02-01-23,P0001,C0009,S007,19,4675.34,0.2,88831.46,73112
17819,O117819,03-02-21,06-02-21,P0004,C0347,S037,6,22626.59,0.1,135759.54,108420
17820,O117820,30-12-20,11-01-21,P0008,C0266,S039,9,24525.84,0.1,220732.56,167310
17821,O117821,15-12-21,16-12-21,P0009,C0423,S038,13,26212.11,0.15,340757.43,234728
17822,O117822,18-12-19,01-01-20,P0013,C0402,S007,12,15510.94,0.2,186131.28,136188
17823,O117823,25-12-20,06-01-21,P0003,C0383,S031,5,7835.06,0.05,39175.3,23860
17824,O117824,04-08-19,14-08-19,P0006,C0407,S036,16,4352.97,0.15,69647.52,52320
17825,O117825,10-02-22,24-02-22,P0013,C0123,S003,18,15510.94,0.15,279196.92,204282
17826,O117826,27-09-19,06-10-19,P0002,C0305,S006,7,12407.97,0.2,86855.79,64484
17827,O117827,19-11-20,25-11-20,P0008,C0299,S038,11,24525.84,0.2,269784.24,204490
17828,O117828,01-05-20,06-05-20,P0010,C0222,S040,8,23177.55,0.05,185420.4,119352
17829,O117829,01-11-19,14-11-19,P0012,C0212,S048,4,8792.16,0.15,35168.64,21724
17830,O117830,29-11-20,04-12-20,P0003,C0213,S005,12,7835.06,0.15,94020.72,57264
17831,O117831,06-09-19,19-09-19,P0011,C0299,S019,12,681.98,0,8183.76,4944
17832,O117832,27-09-24,30-09-24,P0012,C0310,S020,2,8792.16,0.2,17584.32,10862
17833,O117833,06-06-19,15-06-19,P0008,C0256,S015,14,24525.84,0,343361.76,260260
17834,O117834,25-01-24,03-02-24,P0001,C0410,S042,1,4675.34,0.2,4675.34,3848
17835,O117835,18-07-24,20-07-24,P0003,C0127,S027,7,7835.06,0.1,54845.42,33404
17836,O117836,06-07-21,15-07-21,P0006,C0327,S038,10,4352.97,0.15,43529.7,32700
17837,O117837,14-03-21,17-03-21,P0008,C0475,S015,9,24525.84,0.05,220732.56,167310
17838,O117838,01-09-19,13-09-19,P0012,C0014,S014,12,8792.16,0.15,105505.92,65172
17839,O117839,31-08-19,12-09-19,P0007,C0032,S028,8,26164.34,0.15,209314.72,134072
17840,O117840,30-01-23,09-02-23,P0001,C0438,S011,12,4675.34,0.2,56104.08,46176
17841,O117841,04-02-21,10-02-21,P0009,C0144,S026,16,26212.11,0,419393.76,288896
17842,O117842,10-07-24,22-07-24,P0007,C0244,S008,6,26164.34,0.15,156986.04,100554
17843,O117843,05-10-20,15-10-20,P0008,C0122,S032,1,24525.84,0.1,24525.84,18590
17844,O117844,30-10-23,11-11-23,P0002,C0330,S018,19,12407.97,0.2,235751.43,175028
17845,O117845,22-10-19,05-11-19,P0008,C0102,S035,3,24525.84,0.15,73577.52,55770
17846,O117846,10-08-20,12-08-20,P0006,C0141,S003,8,4352.97,0.15,34823.76,26160
17847,O117847,29-07-19,01-08-19,P0008,C0090,S008,14,24525.84,0,343361.76,260260
17848,O117848,18-04-23,26-04-23,P0013,C0354,S011,3,15510.94,0.15,46532.82,34047
17849,O117849,29-04-24,02-05-24,P0008,C0251,S047,16,24525.84,0,392413.44,297440
17850,O117850,10-09-20,13-09-20,P0008,C0349,S014,10,24525.84,0,245258.4,185900
17851,O117851,05-06-19,18-06-19,P0006,C0219,S029,6,4352.97,0.15,26117.82,19620
17852,O117852,25-10-20,27-10-20,P0011,C0187,S028,1,681.98,0.2,681.98,412
17853,O117853,25-04-21,26-04-21,P0004,C0223,S013,18,22626.59,0.05,407278.62,325260
17854,O117854,03-02-21,04-02-21,P0008,C0184,S032,19,24525.84,0,465990.96,353210
17855,O117855,29-05-22,10-06-22,P0002,C0108,S047,8,12407.97,0,99263.76,73696
17856,O117856,31-08-21,09-09-21,P0002,C0278,S036,9,12407.97,0,111671.73,82908
17857,O117857,11-09-22,24-09-22,P0011,C0101,S046,8,681.98,0,5455.84,3296
17858,O117858,08-10-19,20-10-19,P0006,C0037,S041,17,4352.97,0.2,74000.49,55590
17859,O117859,17-11-20,21-11-20,P0008,C0154,S003,2,24525.84,0.15,49051.68,37180
17860,O117860,05-08-21,07-08-21,P0009,C0162,S032,8,26212.11,0.2,209696.88,144448
17861,O117861,10-03-24,13-03-24,P0013,C0238,S013,19,15510.94,0.2,294707.86,215631
17862,O117862,28-10-24,05-11-24,P0009,C0123,S017,6,26212.11,0.2,157272.66,108336
17863,O117863,19-01-24,27-01-24,P0008,C0116,S033,3,24525.84,0.05,73577.52,55770
17864,O117864,17-06-19,22-06-19,P0008,C0101,S009,5,24525.84,0.05,122629.2,92950
17865,O117865,09-09-24,17-09-24,P0010,C0210,S001,13,23177.55,0.2,301308.15,193947
17866,O117866,03-04-19,15-04-19,P0013,C0020,S045,19,15510.94,0,294707.86,215631
17867,O117867,27-02-19,11-03-19,P0001,C0464,S034,16,4675.34,0.15,74805.44,61568
17868,O117868,15-10-23,20-10-23,P0004,C0193,S022,6,22626.59,0.15,135759.54,108420
17869,O117869,14-02-24,26-02-24,P0001,C0165,S028,2,4675.34,0.2,9350.68,7696
17870,O117870,09-03-24,18-03-24,P0009,C0430,S041,12,26212.11,0.05,314545.32,216672
17871,O117871,09-03-23,13-03-23,P0008,C0066,S019,19,24525.84,0.2,465990.96,353210
17872,O117872,26-09-19,30-09-19,P0001,C0243,S039,17,4675.34,0.1,79480.78,65416
17873,O117873,17-06-22,19-06-22,P0006,C0110,S038,8,4352.97,0,34823.76,26160
17874,O117874,01-03-24,12-03-24,P0007,C0031,S047,9,26164.34,0.1,235479.06,150831
17875,O117875,04-10-22,17-10-22,P0008,C0480,S021,4,24525.84,0.2,98103.36,74360
17876,O117876,08-01-23,13-01-23,P0006,C0110,S018,9,4352.97,0.05,39176.73,29430
17877,O117877,02-07-21,06-07-21,P0008,C0103,S045,9,24525.84,0.1,220732.56,167310
17878,O117878,19-06-19,22-06-19,P0003,C0211,S010,12,7835.06,0.2,94020.72,57264
17879,O117879,04-09-24,10-09-24,P0006,C0321,S026,11,4352.97,0,47882.67,35970
17880,O117880,08-02-19,17-02-19,P0009,C0403,S020,17,26212.11,0.2,445605.87,306952
17881,O117881,15-09-20,26-09-20,P0011,C0025,S027,4,681.98,0.15,2727.92,1648
17882,O117882,29-01-20,30-01-20,P0006,C0362,S036,17,4352.97,0.15,74000.49,55590
17883,O117883,25-01-22,03-02-22,P0001,C0385,S041,11,4675.34,0.05,51428.74,42328
17884,O117884,25-11-19,01-12-19,P0008,C0136,S050,20,24525.84,0.2,490516.8,371800
17885,O117885,11-11-23,16-11-23,P0009,C0021,S015,13,26212.11,0,340757.43,234728
17886,O117886,12-01-24,23-01-24,P0002,C0025,S050,5,12407.97,0.1,62039.85,46060
17887,O117887,24-10-21,01-11-21,P0012,C0081,S022,16,8792.16,0.15,140674.56,86896
17888,O117888,16-09-22,20-09-22,P0001,C0100,S032,17,4675.34,0.2,79480.78,65416
17889,O117889,29-04-20,11-05-20,P0003,C0187,S020,15,7835.06,0.15,117525.9,71580
17890,O117890,09-07-21,15-07-21,P0005,C0385,S008,7,17097.45,0.05,119682.15,98175
17891,O117891,01-02-22,09-02-22,P0002,C0287,S012,17,12407.97,0,210935.49,156604
17892,O117892,03-04-20,04-04-20,P0003,C0157,S039,4,7835.06,0.15,31340.24,19088
17893,O117893,11-09-20,13-09-20,P0003,C0104,S034,20,7835.06,0.2,156701.2,95440
17894,O117894,21-05-24,26-05-24,P0001,C0061,S042,10,4675.34,0.15,46753.4,38480
17895,O117895,05-04-21,07-04-21,P0003,C0491,S023,14,7835.06,0.2,109690.84,66808
17896,O117896,30-12-19,12-01-20,P0003,C0103,S009,12,7835.06,0,94020.72,57264
17897,O117897,10-05-23,15-05-23,P0006,C0006,S039,20,4352.97,0,87059.4,65400
17898,O117898,19-03-19,27-03-19,P0001,C0216,S023,2,4675.34,0.1,9350.68,7696
17899,O117899,13-02-22,19-02-22,P0003,C0323,S049,4,7835.06,0.2,31340.24,19088
17900,O117900,24-03-23,29-03-23,P0002,C0013,S012,19,12407.97,0.05,235751.43,175028
17901,O117901,04-09-21,16-09-21,P0010,C0300,S022,1,23177.55,0.15,23177.55,14919
17902,O117902,10-10-23,12-10-23,P0002,C0005,S035,20,12407.97,0,248159.4,184240
17903,O117903,14-04-20,22-04-20,P0007,C0236,S038,9,26164.34,0.2,235479.06,150831
17904,O117904,16-04-22,19-04-22,P0003,C0396,S001,11,7835.06,0.05,86185.66,52492
17905,O117905,05-01-22,19-01-22,P0004,C0225,S027,14,22626.59,0.15,316772.26,252980
17906,O117906,03-05-20,13-05-20,P0010,C0114,S047,7,23177.55,0,162242.85,104433
17907,O117907,17-04-23,29-04-23,P0005,C0061,S050,10,17097.45,0.15,170974.5,140250
17908,O117908,25-03-21,06-04-21,P0010,C0330,S002,19,23177.55,0,440373.45,283461
17909,O117909,06-12-24,14-12-24,P0013,C0071,S035,12,15510.94,0.05,186131.28,136188
17910,O117910,25-10-22,03-11-22,P0012,C0188,S044,19,8792.16,0.2,167051.04,103189
17911,O117911,14-04-21,17-04-21,P0007,C0252,S013,9,26164.34,0.05,235479.06,150831
17912,O117912,11-09-22,22-09-22,P0009,C0341,S011,20,26212.11,0.1,524242.2,361120
17913,O117913,09-04-20,13-04-20,P0007,C0302,S048,7,26164.34,0.05,183150.38,117313
17914,O117914,11-10-19,23-10-19,P0010,C0264,S022,14,23177.55,0.2,324485.7,208866
17915,O117915,07-03-23,12-03-23,P0012,C0491,S023,7,8792.16,0.05,61545.12,38017
17916,O117916,29-09-21,02-10-21,P0002,C0340,S012,9,12407.97,0.15,111671.73,82908
17917,O117917,17-06-21,23-06-21,P0011,C0485,S040,12,681.98,0,8183.76,4944
17918,O117918,10-09-23,20-09-23,P0012,C0220,S022,16,8792.16,0.2,140674.56,86896
17919,O117919,16-10-24,29-10-24,P0006,C0008,S005,7,4352.97,0.15,30470.79,22890
17920,O117920,23-04-24,01-05-24,P0004,C0455,S014,6,22626.59,0,135759.54,108420
17921,O117921,15-06-22,19-06-22,P0001,C0070,S013,19,4675.34,0.15,88831.46,73112
17922,O117922,09-05-20,18-05-20,P0012,C0276,S042,17,8792.16,0.2,149466.72,92327
17923,O117923,23-01-22,26-01-22,P0004,C0003,S009,15,22626.59,0,339398.85,271050
17924,O117924,20-03-23,01-04-23,P0001,C0143,S031,20,4675.34,0.15,93506.8,76960
17925,O117925,19-07-22,26-07-22,P0008,C0450,S008,10,24525.84,0.1,245258.4,185900
17926,O117926,12-01-23,24-01-23,P0012,C0371,S022,7,8792.16,0.2,61545.12,38017
17927,O117927,26-10-20,04-11-20,P0005,C0092,S038,9,17097.45,0,153877.05,126225
17928,O117928,12-04-21,17-04-21,P0009,C0421,S025,16,26212.11,0.15,419393.76,288896
